id,code,name,parent_id/id,active,reconcile,user_type/id,type,child_consol_ids/id,note
account.account_account_675600,675600,Immobilisations financières,account.account_account_675,True,False,account.data_account_type_expense,Regular,,
account.account_account_675800,675800,Autres éléments d'actif,account.account_account_675,True,False,account.data_account_type_expense,Regular,,
account.account_account_678,678,Autres charges exceptionnelles,account.account_account_67,True,False,account.data_account_type_view,View,,
account.account_account_678100,678100,Malis provenant de clauses d'indexation ,account.account_account_678,True,False,account.data_account_type_expense,Regular,,
account.account_account_678200,678200,Lots,account.account_account_678,True,False,account.data_account_type_expense,Regular,,
account.account_account_678300,678300,Malis provenant du rachat par l'entreprise d'actions et obligations émises par elle-même,account.account_account_678,True,False,account.data_account_type_expense,Regular,,
account.account_account_678800,678800,Charges exceptionnelles diverses,account.account_account_678,True,False,account.data_account_type_expense,Regular,,
account.account_account_68,68,"Dotations aux amortissements, dépréciations et provisions",account.account_account_Classe_6,True,False,account.data_account_type_view,View,,
account.account_account_681,681,"Dotations aux amortissements, dépréciations et provisions - Charges d'exploitation",account.account_account_68,True,False,account.data_account_type_view,View,,
account.account_account_6811,6811,Dotations aux amortissements des immobilisations incorporelles et corporelles ,account.account_account_681,True,False,account.data_account_type_view,View,,
account.account_account_681110,681110,Immobilisations incorporelles,account.account_account_6811,True,False,account.data_account_type_expense,Regular,,
account.account_account_681120,681120,Immobilisations corporelles,account.account_account_6811,True,False,account.data_account_type_expense,Regular,,
account.account_account_681200,681200,Dotations aux amortissements des charges d'exploitation à répartir,account.account_account_681,True,False,account.data_account_type_expense,Regular,,
account.account_account_681500,681500,Dotations aux provisions pour risques et charges d'exploitation,account.account_account_681,True,False,account.data_account_type_expense,Regular,,
account.account_account_6816,6816,Dotations pour dépréciations des immobilisations incorporelles et corporelles,account.account_account_681,True,False,account.data_account_type_view,View,,
account.account_account_681610,681610,Immobilisations incorporelles,account.account_account_6816,True,False,account.data_account_type_expense,Regular,,
account.account_account_681620,681620,Immobilisations corporelles,account.account_account_6816,True,False,account.data_account_type_expense,Regular,,
account.account_account_6817,6817,Dotations aux provisions pour dépréciation des actifs circulants,account.account_account_681,True,False,account.data_account_type_view,View,,
account.account_account_681730,681730,Stocks et en-cours,account.account_account_6817,True,False,account.data_account_type_expense,Regular,,
account.account_account_681740,681740,Créances,account.account_account_6817,True,False,account.data_account_type_expense,Regular,,
account.account_account_686,686,"Dotations aux amortissements, dépréciations et provisions - Charges financières",account.account_account_68,True,False,account.data_account_type_view,View,,
account.account_account_686100,686100,Dotations aux amortissements des primes de remboursement des obligations,account.account_account_686,True,False,account.data_account_type_expense,Regular,,
account.account_account_686500,686500,Dotations aux provisions pour risques et charges financiers,account.account_account_686,True,False,account.data_account_type_expense,Regular,,
account.account_account_6866,6866,Dotations aux dépréciation des éléments financiers,account.account_account_686,True,False,account.data_account_type_view,View,,
account.account_account_686620,686620,Immobilisations financières,account.account_account_6866,True,False,account.data_account_type_expense,Regular,,
account.account_account_686650,686650,Valeurs mobilières de placement,account.account_account_6866,True,False,account.data_account_type_expense,Regular,,
account.account_account_686800,686800,Autres dotations,account.account_account_686,True,False,account.data_account_type_expense,Regular,,
account.account_account_687,687,"Dotations aux amortissements, dépréciations et provisions - Charges exceptionnelles",account.account_account_68,True,False,account.data_account_type_view,View,,
account.account_account_687100,687100,Dotations aux amortissements exceptionnels des immobilisations,account.account_account_687,True,False,account.data_account_type_expense,Regular,,
account.account_account_6872,6872,Dotations aux provisions réglementées (immobilisations),account.account_account_687,True,False,account.data_account_type_view,View,,
account.account_account_687250,687250,Amortissements dérogatoires,account.account_account_6872,True,False,account.data_account_type_expense,Regular,,
account.account_account_687300,687300,Dotations aux provisions réglementées (stocks),account.account_account_687,True,False,account.data_account_type_expense,Regular,,
account.account_account_687400,687400,Dotations aux autres provisions réglementées,account.account_account_687,True,False,account.data_account_type_expense,Regular,,
account.account_account_687500,687500,Dotations aux provisions exceptionnelles,account.account_account_687,True,False,account.data_account_type_expense,Regular,,
account.account_account_687600,687600,Dotations aux dépréciations exceptionnelles,account.account_account_687,True,False,account.data_account_type_expense,Regular,,
account.account_account_69,69,Participation des salariés - Impôts sur les bénéfices et assimilés,account.account_account_Classe_6,True,False,account.data_account_type_view,View,,
account.account_account_691000,691000,Participation des salariés aux résultats,account.account_account_69,True,False,account.data_account_type_expense,Regular,,
account.account_account_695,695,Impôts sur les bénéfices,account.account_account_69,True,False,account.data_account_type_view,View,,
account.account_account_695100,695100,Impôts dus en France,account.account_account_695,True,False,account.data_account_type_expense,Regular,,
account.account_account_695200,695200,Contribution additionnelle à l'impôt sur les bénéfices,account.account_account_695,True,False,account.data_account_type_expense,Regular,,
account.account_account_695400,695400,Impôts dus à l'étranger,account.account_account_695,True,False,account.data_account_type_expense,Regular,,
account.account_account_696000,696000,Supplément d'impôt sur les sociétés lié aux distributions,account.account_account_69,True,False,account.data_account_type_expense,Regular,,
account.account_account_697000,697000,Imposition forfaitaire annuelle des sociétés,account.account_account_69,True,False,account.data_account_type_expense,Regular,,
account.account_account_698,698,Intégration fiscale,account.account_account_69,True,False,account.data_account_type_view,View,,
account.account_account_698100,698100,Intégration fiscale - Charges,account.account_account_698,True,False,account.data_account_type_expense,Regular,,
account.account_account_698900,698900,Intégration fiscale - Produits,account.account_account_698,True,False,account.data_account_type_expense,Regular,,
account.account_account_699000,699000,"Produits, Reports en arrière des déficits",account.account_account_69,True,False,account.data_account_type_expense,Regular,,
account.account_account_Classe_7,Classe 7,Comptes de produits,account.account_account_Classe_6_7,True,False,account.data_account_type_view,View,,
account.account_account_70,70,Ventes de produits fabriqués - Prestations de service - Marchandises,account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_701,701,Ventes de produits finis,account.account_account_70,True,False,account.data_account_type_view,View,,
account.account_account_701100,701100,Produits finis (ou groupe) A,account.account_account_701,True,False,account.data_account_type_income,Regular,,
account.account_account_701200,701200,Produits finis (ou groupe) B,account.account_account_701,True,False,account.data_account_type_income,Regular,,
account.account_account_702000,702000,Ventes de produits intermédiaires,account.account_account_70,True,False,account.data_account_type_income,Regular,,
account.account_account_703000,703000,Ventes de produits résiduels,account.account_account_70,True,False,account.data_account_type_income,Regular,,
account.account_account_704,704,Travaux,account.account_account_70,True,False,account.data_account_type_view,View,,
account.account_account_704100,704100,Travaux de catégorie (ou activité) A,account.account_account_704,True,False,account.data_account_type_income,Regular,,
account.account_account_704200,704200,Travaux de catégorie (ou activité) B,account.account_account_704,True,False,account.data_account_type_income,Regular,,
account.account_account_705000,705000,Études,account.account_account_70,True,False,account.data_account_type_income,Regular,,
account.account_account_706000,706000,Prestations de services,account.account_account_70,True,False,account.data_account_type_income,Regular,,
account.account_account_707,707,Ventes de marchandises,account.account_account_70,True,False,account.data_account_type_view,View,,707-607 = marge commerciale (contrepartie 607)
account.account_account_707100,707100,Vte Marchandises France,account.account_account_707,True,False,account.data_account_type_income,Regular,,
account.account_account_707200,707200,Vte Marchandises CE,account.account_account_707,True,False,account.data_account_type_income,Regular,,
account.account_account_707300,707300,Vte Marchandises hors CE,account.account_account_707,True,False,account.data_account_type_income,Regular,,
account.account_account_707400,707400,Vte Marchandises exonérée,account.account_account_707,True,False,account.data_account_type_income,Regular,,
account.account_account_708,708,Produits des activités annexes,account.account_account_70,True,False,account.data_account_type_view,View,,Activité accessoire ou occasionnelle
account.account_account_708100,708100,Produits des services exploités dans l'intérêt du personnel,account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_708200,708200,Commissions et courtages,account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_708300,708300,Locations diverses,account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_708400,708400,Mise à disposition de personnel facturée ,account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_708500,708500,Ports et frais accessoires facturés,account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_708600,708600,Bonis sur reprises d'emballages consignés,account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_708700,708700,Bonifications obtenues des clients et primes sur ventes,account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_708800,708800,Autres produits d'activités annexes (cessions d'approvisionnements...),account.account_account_708,True,False,account.data_account_type_income,Regular,,
account.account_account_709,709,"Rabais, remises et ristournes accordés par l'entreprise",account.account_account_70,True,False,account.data_account_type_view,View,,
account.account_account_709100,709100,- sur ventes de produits finis,account.account_account_709,True,False,account.data_account_type_income,Regular,,
account.account_account_709200,709200,- sur ventes de produits intermédiaires ,account.account_account_709,True,False,account.data_account_type_income,Regular,,
account.account_account_709400,709400,- sur travaux,account.account_account_709,True,False,account.data_account_type_income,Regular,,
account.account_account_709500,709500,- sur études,account.account_account_709,True,False,account.data_account_type_income,Regular,,
account.account_account_709600,709600,- sur prestations de services,account.account_account_709,True,False,account.data_account_type_income,Regular,,
account.account_account_709700,709700,- sur ventes de marchandises,account.account_account_709,True,False,account.data_account_type_income,Regular,,
account.account_account_709800,709800,- sur produits des activités annexes,account.account_account_709,True,False,account.data_account_type_income,Regular,,
account.account_account_71,71,Production stockée (ou déstockage),account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_713,713,"Variation des stocks (en-cours de production, produits)",account.account_account_71,True,False,account.data_account_type_view,View,,
account.account_account_7133,7133,Variation des en-cours de production de biens,account.account_account_713,True,False,account.data_account_type_view,View,,
account.account_account_713310,713310,Produits en cours,account.account_account_7133,True,False,account.data_account_type_income,Regular,,
account.account_account_713350,713350,Travaux en cours,account.account_account_7133,True,False,account.data_account_type_income,Regular,,
account.account_account_7134,7134,Variation des en-cours de production de services,account.account_account_713,True,False,account.data_account_type_view,View,,
account.account_account_713410,713410,Études en cours,account.account_account_7134,True,False,account.data_account_type_income,Regular,,
account.account_account_713450,713450,Prestations de services en cours,account.account_account_7134,True,False,account.data_account_type_income,Regular,,
account.account_account_7135,7135,Variation des stocks de produits,account.account_account_713,True,False,account.data_account_type_view,View,,
account.account_account_713510,713510,Produits intermédiaires ,account.account_account_7135,True,False,account.data_account_type_income,Regular,,
account.account_account_713550,713550,Produits finis,account.account_account_7135,True,False,account.data_account_type_income,Regular,,
account.account_account_713580,713580,Produits résiduels,account.account_account_7135,True,False,account.data_account_type_income,Regular,,
account.account_account_72,72,Production immobilisée,account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_721000,721000,Immobilisations incorporelles ,account.account_account_72,True,False,account.data_account_type_income,Regular,,
account.account_account_722000,722000,Immobilisations corporelles,account.account_account_72,True,False,account.data_account_type_income,Regular,,
account.account_account_74,74,Subventions d'exploitation,account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_740000,740000,Subventions,account.account_account_74,True,False,account.data_account_type_income,Regular,,
account.account_account_75,75,Autres produits de gestion courante,account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_751,751,"Redevances pour concessions, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires",account.account_account_75,True,False,account.data_account_type_view,View,,
account.account_account_751100,751100,"Redevances pour concessions, brevets, licences, marques, procédés, logiciels ",account.account_account_751,True,False,account.data_account_type_income,Regular,,
account.account_account_751600,751600,Droits d'auteur et de reproduction,account.account_account_751,True,False,account.data_account_type_income,Regular,,
account.account_account_751800,751800,Autres droits et valeurs similaires,account.account_account_751,True,False,account.data_account_type_income,Regular,,
account.account_account_752000,752000,Revenus des immeubles non affectés aux activités professionnelles,account.account_account_75,True,False,account.data_account_type_income,Regular,,
account.account_account_753000,753000,"Jetons de présence et rémunérations d'administrateurs, gérants..",account.account_account_75,True,False,account.data_account_type_income,Regular,,
account.account_account_754000,754000,Ristournes perçues des coopératives (provenant des excédents),account.account_account_75,True,False,account.data_account_type_income,Regular,,
account.account_account_755,755,Quotes-parts de résultats sur opérations faites en commun,account.account_account_75,True,False,account.data_account_type_view,View,,
account.account_account_755100,755100,Quote-part de perte transférée (comptabilité du gérant),account.account_account_755,True,False,account.data_account_type_income,Regular,,
account.account_account_755500,755500,Quote-part de bénéfice attribuée (comptabilité des associés non-gérants),account.account_account_755,True,False,account.data_account_type_income,Regular,,
account.account_account_758000,758000,Produits divers de gestion courante,account.account_account_75,True,False,account.data_account_type_income,Regular,,
account.account_account_76,76,Produits financiers,account.account_account_Classe_7,True,False,account.data_account_type_view,View,,Intérêts sur comptes rémunérés (SICAV....)
account.account_account_761,761,Produits de participations,account.account_account_76,True,False,account.data_account_type_view,View,,
account.account_account_761100,761100,Revenus des titres de participation,account.account_account_761,True,False,account.data_account_type_income,Regular,,
account.account_account_761600,761600,Revenus sur autres formes de participation ,account.account_account_761,True,False,account.data_account_type_income,Regular,,
account.account_account_761700,761700,Revenus des créances rattachées à des participations,account.account_account_761,True,False,account.data_account_type_income,Regular,,
account.account_account_762,762,Produits des autres immobilisations financières,account.account_account_76,True,False,account.data_account_type_view,View,,
account.account_account_762100,762100,Revenus des titres immobilisés,account.account_account_762,True,False,account.data_account_type_income,Regular,,
account.account_account_762600,762600,Revenus des prêts,account.account_account_762,True,False,account.data_account_type_income,Regular,,
account.account_account_762700,762700,Revenus des créances immobilisées,account.account_account_762,True,False,account.data_account_type_income,Regular,,
account.account_account_763,763,Revenus des autres créances,account.account_account_76,True,False,account.data_account_type_view,View,,
account.account_account_763100,763100,Revenus des créances commerciales ,account.account_account_763,True,False,account.data_account_type_income,Regular,,
account.account_account_763800,763800,Revenus des créances diverses,account.account_account_763,True,False,account.data_account_type_income,Regular,,
account.account_account_764000,764000,Revenus des valeurs mobilières de placement,account.account_account_76,True,False,account.data_account_type_income,Regular,,
account.account_account_765000,765000,Escomptes obtenus,account.account_account_76,True,False,account.data_account_type_income,Regular,,
account.account_account_766000,766000,Gains de change,account.account_account_76,True,False,account.data_account_type_income,Regular,,
account.account_account_767000,767000,Produits nets sur cessions de valeurs mobilières de placement,account.account_account_76,True,False,account.data_account_type_income,Regular,,(contrepartie 667)
account.account_account_768000,768000,Autres produits financiers,account.account_account_76,True,False,account.data_account_type_income,Regular,,
account.account_account_77,77,Produits exceptionnels,account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_771,771,Produits exceptionnels sur opérations de gestion,account.account_account_77,True,False,account.data_account_type_view,View,,Écarts d'arrondis
account.account_account_771100,771100,Dédits et pénalités perçus sur achats et sur ventes,account.account_account_771,True,False,account.data_account_type_income,Regular,,
account.account_account_771300,771300,Libéralités reçues,account.account_account_771,True,False,account.data_account_type_income,Regular,,
account.account_account_771400,771400,Rentrées sur créances amorties,account.account_account_771,True,False,account.data_account_type_income,Regular,,
account.account_account_771500,771500,Subventions d'équilibre,account.account_account_771,True,False,account.data_account_type_income,Regular,,
account.account_account_771700,771700,Dégrèvements d'impôts autres qu'impôts sur les bénéfices,account.account_account_771,True,False,account.data_account_type_income,Regular,,
account.account_account_771800,771800,Produits exceptionnels sur opérations de gestion,account.account_account_771,True,False,account.data_account_type_income,Regular,,
account.account_account_772000,772000,Produits sur exercices antérieurs (en cours d'exercice seulement),account.account_account_77,True,False,account.data_account_type_income,Regular,,
account.account_account_775,775,Produits des cessions d'éléments d'actif,account.account_account_77,True,False,account.data_account_type_view,View,,vente d'immobilisation = prix de vente (contrepartie 675)
account.account_account_775100,775100,Immobilisations incorporelles,account.account_account_775,True,False,account.data_account_type_income,Regular,,
account.account_account_775200,775200,Immobilisations corporelles,account.account_account_775,True,False,account.data_account_type_income,Regular,,
account.account_account_775600,775600,Immobilisations financières,account.account_account_775,True,False,account.data_account_type_income,Regular,,
account.account_account_775800,775800,Autres éléments d'actif,account.account_account_775,True,False,account.data_account_type_income,Regular,,
account.account_account_777000,777000,Quote-part des subventions d'investissement virée au résultat de l'exercice,account.account_account_77,True,False,account.data_account_type_income,Regular,,
account.account_account_778,778,Autres produits exceptionnels,account.account_account_77,True,False,account.data_account_type_view,View,,
account.account_account_778100,778100,Bonis provenant de clauses d'indexation ,account.account_account_778,True,False,account.data_account_type_income,Regular,,
account.account_account_778200,778200,Lots,account.account_account_778,True,False,account.data_account_type_income,Regular,,
account.account_account_778300,778300,Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même,account.account_account_778,True,False,account.data_account_type_income,Regular,,
account.account_account_778800,778800,Produits exceptionnels divers,account.account_account_778,True,False,account.data_account_type_income,Regular,,
account.account_account_78,78,"Reprises sur amortissements, dépréciations et provisions",account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_781,781,"Reprises sur amortissements, dépréciations et provisions (à inscrire dans les produits d'exploitation)",account.account_account_78,True,False,account.data_account_type_view,View,,
account.account_account_7811,7811,Reprises sur amortissements des immobilisations incorporelles et corporelles ,account.account_account_781,True,False,account.data_account_type_view,View,,
account.account_account_781110,781110,Immobilisations incorporelles,account.account_account_7811,True,False,account.data_account_type_income,Regular,,
account.account_account_781120,781120,Immobilisations corporelles,account.account_account_7811,True,False,account.data_account_type_income,Regular,,
account.account_account_781500,781500,Reprises sur provisions d'exploitation,account.account_account_781,True,False,account.data_account_type_income,Regular,,
account.account_account_7816,7816,Reprises sur dépréciations des immobilisations corporelles et incorporelles,account.account_account_781,True,False,account.data_account_type_view,View,,
account.account_account_781610,781610,Immobilisations incorporelles,account.account_account_7816,True,False,account.data_account_type_income,Regular,,
account.account_account_781620,781620,Immobilisations corporelles,account.account_account_7816,True,False,account.data_account_type_income,Regular,,
account.account_account_7817,7817,Reprises sur dépréciations des actifs circulants,account.account_account_781,True,False,account.data_account_type_view,View,,
account.account_account_781730,781730,Stocks et en-cours,account.account_account_7817,True,False,account.data_account_type_income,Regular,,
account.account_account_781740,781740,Créances,account.account_account_7817,True,False,account.data_account_type_income,Regular,,
account.account_account_786,786,Reprises sur dépréciations et provisions (à inscrire dans les produits financiers),account.account_account_78,True,False,account.data_account_type_view,View,,
account.account_account_786500,786500,Reprises sur provisions financiers,account.account_account_786,True,False,account.data_account_type_income,Regular,,
account.account_account_7866,7866,Reprises sur dépréciations des éléments financiers,account.account_account_786,True,False,account.data_account_type_view,View,,
account.account_account_786620,786620,Immobilisations financières,account.account_account_7866,True,False,account.data_account_type_income,Regular,,
account.account_account_786650,786650,Valeurs mobilières de placement,account.account_account_7866,True,False,account.data_account_type_income,Regular,,
account.account_account_787,787,Reprises sur dépréciations et provisions (à inscrire dans les produits exceptionnels),account.account_account_78,True,False,account.data_account_type_view,View,,
account.account_account_7872,7872,Reprises sur provisions réglementées (immobilisations),account.account_account_787,True,False,account.data_account_type_view,View,,
account.account_account_787250,787250,Amortissements dérogatoires,account.account_account_7872,True,False,account.data_account_type_income,Regular,,
account.account_account_787260,787260,Provision spéciale de réévaluation,account.account_account_7872,True,False,account.data_account_type_income,Regular,,
account.account_account_787270,787270,Plus-values réinvesties,account.account_account_7872,True,False,account.data_account_type_income,Regular,,
account.account_account_787300,787300,Reprises sur provisions réglementées (stocks) ,account.account_account_787,True,False,account.data_account_type_income,Regular,,
account.account_account_787400,787400,Reprises sur autres provisions réglementées ,account.account_account_787,True,False,account.data_account_type_income,Regular,,
account.account_account_787500,787500,Reprises sur provisions exceptionnelles,account.account_account_787,True,False,account.data_account_type_income,Regular,,
account.account_account_787600,787600,Reprises pour dépréciations exceptionnelles,account.account_account_787,True,False,account.data_account_type_income,Regular,,
account.account_account_79,79,Transferts de charges,account.account_account_Classe_7,True,False,account.data_account_type_view,View,,
account.account_account_791000,791000,Transferts de charges d'exploitation,account.account_account_79,True,False,account.data_account_type_income,Regular,,
account.account_account_791400,791400,Transferts de charges de Personnel,account.account_account_79,True,False,account.data_account_type_income,Regular,,
account.account_account_796000,796000,Transferts de charges financières,account.account_account_79,True,False,account.data_account_type_income,Regular,,
account.account_account_797000,797000,Transferts de charges exceptionnelles,account.account_account_79,True,False,account.data_account_type_income,Regular,,
