id,default_code,name,description,purchase_price,list_price,standard_price,track_outgoing,track_production,track_incoming,categ_id/id,tag_ids/id,uom_id/id,uom_po_id/id,uos_id/id,type,sale_ok,purchase_ok,cost_method,procure_method,supply_method,valuation,active
product.product_product_noemis_205,Y5XPPCL,SUP 5 ans XProtect Professionnel Licence camera,Five years SUP for XProtect Professional Camera License,,90,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_206,Y3OIXPPCL,SUP opt in 3 ans pour Xprotect Professionnel license camera,Three years opt-in SUP for XProtect Professional Camera License,,81,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_207,XPEBL,XProtect Entreprise Licence de base serveur + 2 licences caméras,XProtect Enterprise Base License,,1999,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_208,XPECL,XProtect Entreprise Licence caméras,XProtect Enterprise Camera License,,199,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_209,YXPEBL,SUP 1 an XProtect Entreprise Licence de base serveur,One year SUP for XProtect Enterprise Base License,,360,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_210,YXPECL,SUP 1 an Xprotect Entreprise Licence caméra,One year SUP for XProtect Enterprise Camera License,,36,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_211,DXPEBL,SUP 1 jour Xprotect Entreprise pour license de base serveur,"One day SUP for XProtect Enterprise Base License, single day purchase",,0.99,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_212,Y2XPEBL,SUP 2 ans XProtect Entreprise Licence de base serveur,Two years SUP for XProtect Enterprise Base License,,600,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_213,Y3XPEBL,SUP 3 ans XProtect Entreprise Licence de base serveur,Three years SUP for XProtect Enterprise Base License,,780,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_214,Y4XPEBL,SUP 4 ans XProtect Entreprise Licence de base serveur,Four years SUP for XProtect Enterprise Base License,,1040,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_215,Y5XPEBL,SUP 5 ans XProtect Entreprise Licence de base serveur,Five years SUP for XProtect Enterprise Base License,,1200,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_216,Y3OIXPEBL,SUP opt in 3 ans pour Xprotect Entreprise license de base serveur,Three years opt-in SUP for XProtect Enterprise Base License,,1080,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_217,DXPECL,SUP 1 jour Xprotect Entreprise pour license camera,"One day SUP for XProtect Enterprise Camera License, single day purchase",,0.1,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_218,Y2XPECL,SUP 2 ans XProtect Entreprise Licence camera,Two years SUP for XProtect Enterprise Camera License,,60,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_219,Y3XPECL,SUP 3 ans XProtect Entreprise Licence camera,Three years SUP for XProtect Enterprise Camera License,,78,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_220,Y4XPECL,SUP 4 ans XProtect Entreprise Licence camera,Four years SUP for XProtect Enterprise Camera License,,104,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_221,Y5XPECL,SUP 5 ans XProtect Entreprise Licence camera,Five years SUP for XProtect Enterprise Camera License,,120,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_222,Y3OIXPECL,SUP opt in 3 ans pour Xprotect Entreprise license camera,Three years opt-in SUP for XProtect Enterprise Camera License,,108,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_63",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_223,XPETBL,XProtect Expert Licence de base serveur + 2 licences caméras,XProtect Expert Base License,,1999,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_224,XPETDL,XProtect Expert Licence channel device,XProtect Expert Device Channel License,,199,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_225,YXPETBL,SUP 1 an XProtect Expert Licence de base serveur,One year SUP for XProtect Expert Base License,,360,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_226,YXPETDL,SUP 1 an Xprotect Expert Licence channel device,One year SUP for XProtect Expert Device Channel License,,36,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_227,DXPETBL,SUP 1 jour Xprotect Expert pour license de base serveur,"One day SUP for XProtect Expert Base License, single day purchase",,0.99,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_228,Y2XPETBL,SUP 2 ans XProtect Expert Licence de base serveur,Two years SUP for XProtect Expert Base License,,600,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_229,Y3XPETBL,SUP 3 ans XProtect Expert Licence de base serveur,Three years SUP for XProtect Expert Base License,,780,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_230,Y4XPETBL,SUP 4 ans XProtect Expert Licence de base serveur,Four years SUP for XProtect Expert Base License,,1040,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_231,Y5XPETBL,SUP 5 ans XProtect Expert Licence de base serveur,Five years SUP for XProtect Expert Base License,,1200,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_232,Y3OIXPETBL,SUP opt in 3 ans pour Xprotect Expert license de base serveur,Three years opt-in SUP for XProtect Expert Base License,,1080,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_233,DXPETDL,SUP 1 jour Xprotect Expert pour license channel device,"One day SUP for XProtect Expert Device Channel License, single day purchase",,0.1,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_234,Y2XPETDL,SUP 2 ans XProtect Expert Licence channel device,Two years SUP for XProtect Expert Device Channel License,,60,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_235,Y3XPETDL,SUP 3 ans XProtect Expert Licence channel device,Three years SUP for XProtect Expert Device Channel License,,78,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_236,Y4XPETDL,SUP 4 ans XProtect Expert Licence channel device,Four years SUP for XProtect Expert Device Channel License,,104,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_237,Y5XPETDL,SUP 5 ans XProtect Expert Licence channel device,Five years SUP for XProtect Expert Device Channel License,,120,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_238,Y3OIXPETDL,SUP opt in 3 ans pour Xprotect Expert license channel device,Three years opt-in SUP for XProtect Expert Camera License,,108,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_239,XPCOBT,XProtect Corporate Licence de base serveur + 2 licences caméras,XProtect Corporate Base Server,,2523,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_240,XPCODL,XProtect corporate Licence channel device,XProtect Corporate Device Channel License,,269,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_241,XPCOMIDL,SUP 1 an XProtect Corporate Licence de base serveur,XProtect Corporate Milestone Interconnect Device License,,99,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_242,YXPCOBT,SUP 1 an XProtect Essentiel Licence caméra,One year SUP for XProtect Corporate Base Server,,455,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_243,YXPCODL,SUP 1 jour Xprotect corporate pour license device channel,One year SUP for XProtect Corporate Device Channel License,,50,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_244,YXPCOMIDL,SUP 2 ans XProtect corporate Licence interconnect device,One year SUP for XProtect Corporate Milestone Interconnect Device License,,18,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_245,DXPCOBT,SUP 3 ans XProtect corporate Licence de base serveur,"One day SUP for XProtect Corporate Base Server, single day purchase",,1.25,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_246,Y2XPCOBT,SUP 4 ans XProtect corporate Licence de base serveur,Two years SUP for XProtect Corporate Base Server,,760,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_247,Y3XPCOBT,SUP 5 ans XProtect corporate Licence de base serveur,Three years SUP for XProtect Corporate Base Server,,985,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_248,Y4XPCOBT,SUP opt in 3 ans pour Xprotect corportae license de base serveur,Four years SUP for XProtect Corporate Base Server,,1315,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_249,Y5XPCOBT,SUP 1 jour Xprotect corporate pour license camera,Five years SUP for XProtect Corporate Base Server,,1515,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_250,Y3OIXPCOBT,SUP opt in 3 ans pour Xprotect corporate license de base serveur,Three years opt-in SUP for XProtect Corporate Base Server,,1363,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_251,DXPCODL,SUP 1 jour Xprotect corporate pour license channel device,"One day SUP for XProtect Corporate Device Channel License, single day purchase",,0.14,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_252,Y2XPCODL,SUP 2 ans XProtect corporate Licence  device channel,Two years SUP for XProtect Corporate Device Channel License,,85,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_253,Y3XPCODL,SUP 3 ans XProtect corporate Licence  device channel,Three years SUP for XProtect Corporate Device Channel License,,105,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_254,Y4XPCODL,SUP 4 ans XProtect corporate Licence  device channel,Four years SUP for XProtect Corporate Device Channel License,,140,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_255,Y5XPCODL,SUP 5 ans XProtect corporate Licence  device channel,Five years SUP for XProtect Corporate Device Channel License,,165,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_256,Y3OIXPCODL,SUP opt in 3 ans pour Xprotect Corporate license device channel,Three years opt-in SUP for XProtect Corporate Device Channel License,,146,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_257,DXPCOMIDL,SUP 1 jour Xprotect corporate pour license interconncet device,One day SUP for XProtect Corporate Milestone Interconnect Device License,,0.05,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_258,Y2XPCOMIDL,SUP 2 ans XProtect corporate Licence  interconnect device ,Two years SUP for XProtect Corporate Milestone Interconnect Device License,,30,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_259,Y3XPCOMIDL,SUP 3ans XProtect corporate Licence  interconnect device ,Three years SUP for XProtect Corporate Milestone Interconnect Device License,,39,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_260,Y4XPCOMIDL,SUP 4 ans XProtect corporate Licence  interconnect device ,Four years SUP for XProtect Corporate Milestone Interconnect Device License,,52,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_261,Y5XPCOMIDL,SUP 5ans XProtect corporate Licence  interconnect device ,Five years SUP for XProtect Corporate Milestone Interconnect Device License,,60,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_262,Y3OIXPCOMIDL,SUP opt in 3 ans pour Xprotect Corporate license inerconnect device ,Three years opt-in SUP for XProtect Corporate Milestone Interconnect Device Channel License,,54,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_65",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_263,MIP-AC-PAXS,MIP-AC-PAXS,,,1000,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_264,MIP-AC-PAXA,MIP-AC-PAXA,,,1000,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_265,MSTSSIP1,MSTSSIP1,,,85,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_266,MSTSSIP5,MSTSSIP5,,,350,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_267,MSTSSIP10,MSTSSIP10,,,590,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_268,MSTSSIP20,MSTSSIP20,,,960,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_269,MSTSPIP1,MSTSPIP1,,,175,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_270,MSTSPIP5,MSTSPIP5,,,700,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_271,MSTSPIP10,MSTSPIP10,,,1200,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_272,MSTSPIP20,MSTSPIP20,,,1900,0,True,True,True,product.product_category_ipb_14,__data_import_.product_tag_61,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_273,IPD110,IPbox Desktop  Série 100 1TO,"Enregistreur , live et relecture base Windows 7 professional, disque dur 1To, jusu'à 4 caméras en 720P à 15 images par secondes, livré vaec Milestone pré installé sans license fournies",413.26,850,0,True,True,True,product.product_category_ipb_11,"__data_import_.product_tag_22,__data_import_.product_tag_41",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_274,IPD120,IPbox Desktop Série 100 2TO,"Enregistreur , live et relecture base Windows 7 professional, disque dur 2To, jusu'à 4 caméras en 720P à 15 images par secondes, livré vaec Milestone pré installé sans license fournies",437.39,900,0,True,True,True,product.product_category_ipb_11,"__data_import_.product_tag_22,__data_import_.product_tag_41",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_275,IPD320,IPbox Desktop Série 300 2TO,"Enregistreur ,Live et relecture base indows 7 professional, disque dure 2TO, jusqu'à 4 caméras en 720P à 15 images par secondes, Livré avec Milestone pré-installé sans license fournie",502.15,1050,0,True,True,True,product.product_category_ipb_11,"__data_import_.product_tag_22,__data_import_.product_tag_41",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_276,IPD300L,IPbox Desktop Série 300 Live,Console de visualisation pour live et relecture -Win7 Pro HDD 250GB inclus-Intel Core i5,537.13,1045,0,True,True,True,product.product_category_ipb_11,__data_import_.product_tag_60,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_277,IPD520,IPbox Desktop Série 500 2TO,"Enregistreur numérique base Windows 7 professional, disque dur 2TO, jusqu'à 16 caméras en 720P à 15 images par secondes, Livré avec Milestone pré-installé sans license fournie",585.95,1495,0,True,True,True,product.product_category_ipb_11,"__data_import_.product_tag_22,__data_import_.product_tag_41",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_278,IPD500L,IPbox Desktop Série 500 Live,Console de visualisation pour live et relecture -Win7 Pro HDD 250GB inclus-Intel Core i5,537.13,1045,0,True,True,True,product.product_category_ipb_11,__data_import_.product_tag_60,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_279,IPD700L,IPbox Desktop Série 700 Live,Console de visualisation pour live et relecture -Win7 Pro HDD 250GB inclus-Intel Core i6,,1242,0,True,True,True,product.product_category_ipb_11,__data_import_.product_tag_60,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_280,IPR320,Ipbox Rackmount Série 300 2TO,"Enregistreur , live et relecture base Windows 7 professionla, disque dur 2TO, jusqu'à 8 caméras en 720P à 15 images par seconde, Livré avec Milestone pré-installé sans license fournie Version rackable 19''",586.66,1250,0,True,True,True,product.product_category_ipb_11,"__data_import_.product_tag_22,__data_import_.product_tag_41,__data_import_.product_tag_32",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_281,IPR520,Ipbox Rackmount Série 500 2TO,"Enregistreur , live et relecture base Windows 7 professionla, disque dur 2TO, jusqu'à 16 caméras en 720P à 15 images par seconde, Livré avec Milestone pré-installé sans license fournie Version rackable 19''",764.98,1495,0,True,True,True,product.product_category_ipb_11,"__data_import_.product_tag_22,__data_import_.product_tag_41,__data_import_.product_tag_32",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_282,IPR500L,Ipbox Rackmount Série 500 Live,Console de visualisation pour live et relecture -Win7 Pro HDD 250GB inclus-Intel Core i5,708.34,1411,0,True,True,True,product.product_category_ipb_11,__data_import_.product_tag_60,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_283,IPR700L,Ipbox Rackmount Série 700 Live,Console de visualisation pour live et relecture -Win7 Pro HDD 250GB inclus-Intel Core i7,808.86,1606,0,True,True,True,product.product_category_ipb_11,__data_import_.product_tag_60,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_284,IPR1P,Ipbox Rackmount Série Mono play,,,,0,True,True,True,product.product_category_ipb_11,__data_import_.product_tag_60,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_285,IPR2P,Ipbox Rackmount Série Bi play,,,,0,True,True,True,product.product_category_ipb_11,__data_import_.product_tag_60,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
